record_id,model_text,language_type,text_hash,split,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,total_reactions,data_origin,text_provenance,reaction_provenance,annotation_provenance,provided_sentiment,neural_v3_candidate_sentiment,neural_v3_sentiment_label,neural_v3_confidence,candidate_sentiment_label,sentiment_label,label_confidence,is_uncertain,sentiment_probability_negative,sentiment_probability_neutral,sentiment_probability_positive,sentiment_probability_mixed,emotion_probability_joy,emotion_probability_affection,emotion_probability_amusement,emotion_probability_surprise,emotion_probability_sadness,emotion_probability_anger,emotion_probability_care_empathy,emotion_probability_fear,emotion_probability_disgust,emotion_probability_approval,emotion_probability_sarcasm,prediction_source,label_version
SYN_POST_007892,"සමහර වෙලාවට හිතෙනවා අමතක කරන්න බැරි මිනිස්සුන් හිතේ රැඳිලා ඉන්නවා සදහටම, හැමවෙලාවෙම නෙවෙයි, ඒත් සමහර වෙලාවට... 🫂💗",sinhala,3f36fb650da6d29ca90770d8d3a164e73f2aae1aa78811800cc8899e04c3836f,train,540,200,63,0,32,464,5,1304,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,neutral,neutral,0.4818026182502608,negative,negative,0.37246291103590295,False,0.37246291103590295,0.17914192987402974,0.07795922876166764,0.3704359303283997,0.30855403023099826,0.4157882997104794,0.4172035174356081,0.45267420423834864,0.5890561429353596,0.38123526457072804,0.5457542079053134,0.4576694198759019,0.37483528713128467,0.4193946325040045,0.527655958461642,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007893,"වැස්සක් වහිනකොට හිතට එන්නේ වචනවලින් කියන්න බැරි දේවල් හිත දන්නවා, හැමවෙලාවෙම නෙවෙයි, ඒත් සමහර වෙලාවට... 🍃😞",sinhala,9729fd276c49fe976d14c235eb0c24daaab806246c8540c3bd0e3ef6a65083a6,train,1301,744,204,14,36,606,3,2908,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,negative,neutral,neutral,0.5341394534589728,mixed,mixed,0.4331522332848355,False,0.32945774726570665,0.13928542775989416,0.09810459168956373,0.4331522332848355,0.35786425728901633,0.4550032481137836,0.42028454900687134,0.47026187133997166,0.5813759196823082,0.3810499627179704,0.5505631781602804,0.4488261423892933,0.38385829506223257,0.4507715279993604,0.533261188216106,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007894,"රෑ ටික ටික අවදි වෙනකොට හිතෙන්නේ ඉවසුවත් හැමදේටම කෙනෙක්ට උත්තර දෙන්න බෑ කියලා, හිත ඇතුලේම තියාගෙන... 😢🤍",sinhala,023d7fedd9ca1d12fbecf5dc3e1392d6f2de3c226c554a29a818bd4fc763a8d5,validation,357,38,74,17,23,132,12,653,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,negative,mixed,mixed,0.662814993335691,mixed,mixed,0.40182223651788207,False,0.38602613317166945,0.1233037270305368,0.08884790327991167,0.40182223651788207,0.3448469243559532,0.41198302237277373,0.42766695762838935,0.5285091463057683,0.5850141255866897,0.4199352519567345,0.5395090310190956,0.4764750139502777,0.3865884234506708,0.3931827178252806,0.5258265781476109,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007895,"ගෝල්ෆේස් ක්රීඩාංගණයේ දකුණු අප්රිකා කණ්ඩායමේ අපේ නායකයා අද තරගයේදී ආරම්භයේ සිටම ශක්තිමත් ලකුණු කිරීමක් කළා. සුපිරි ක්රීඩාවක්, ආස්වාදයෙන් නරඹුවා 😍",sinhala,fb28b5f692b71255171caed375c83c6b48c7ee3fd08e7ec06f1db7ad4bcd574a,train,600,788,4,114,153,132,318,2109,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,positive,neutral,neutral,0.8158645573945625,neutral,neutral,0.6332434717646358,False,0.054708112090299466,0.6332434717646358,0.1456754597493334,0.1663729563957314,0.5175310584198035,0.45589065293518444,0.39608996247685463,0.47945066620769233,0.4146382874633698,0.41314309040247466,0.4398723241195134,0.4949957595298621,0.42425878365540093,0.5345659186246404,0.39321314801037727,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007896,"ටික්ටොක් ප්රසිද්ධියට පත් කෙනා සමාජ මාධ්යවල පින්තූරයක් දාලා ලොකු කතාබහක් ඇති කරලා, විශේෂඥයන් කියන්නේ තහවුරු කරගන්න තව ඕන කියලා... කැමන්ට් වල අදහස් බලද්දි හැමෝම එකඟ නෑ වගේ 🤷",sinhala,da9962df360d57b6e173b4b7fdcac4c4e84acaba7a65c5d2e6dd35517a7a2fe1,train,2955,32,40,147,133,33,96,3436,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,neutral,neutral,0.6123728131029115,neutral,neutral,0.6213677881641809,False,0.3017554547355854,0.6213677881641809,0.028394948933823976,0.04848180816640976,0.2501194760897101,0.2393450750023931,0.35679409162361725,0.34129841929531607,0.3434369604968747,0.39342772438829393,0.34646427030939975,0.34164863311495874,0.42840900673961135,0.29595226900518823,0.5267879278283407,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007897,"ලෝක කුසලානයේ ශ්රී ලංකා කණ්ඩායමේ සීනියර් ක්රීඩකයා අද තරගයේදී අද තරගයේ දිනුම ගත්තා. ❤️🏏 මුකුත් කියන්න දෙයක් නෑ, කෙළිය රාජ්ය! 👏",sinhala,98a3f5fa51c9f29453ccd093f9cc07e330d571628bdb5f231340e6c199c748f0,test,1666,558,51,1,158,410,95,2939,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,positive,neutral,neutral,0.6379585141322125,neutral,neutral,0.5951635985168884,False,0.19644176358778995,0.5951635985168884,0.05873158955410009,0.14966304834122157,0.31254536442210556,0.3488425142552758,0.3643723851094135,0.404012396973848,0.4881098573030787,0.36062492524571843,0.408696310723035,0.3746800990453146,0.3785706934276528,0.364054567443494,0.4670862603189951,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007898,"ආසියා කුසලානයේ ඕස්ට්රේලියා කණ්ඩායමේ අපේ නායකයා අද තරගයේදී අද තරගයේ දිනුම ගත්තා. සුපිරි ක්රීඩාවක්, ආස්වාදයෙන් නරඹුවා 😍",sinhala,7bde81a9505ac271ba96eea25c139f48c47fa74e994239640523b2624a24339b,validation,1997,531,43,145,118,131,352,3317,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,positive,neutral,neutral,0.821275572922473,neutral,neutral,0.6600541767616431,False,0.12629829040839624,0.6600541767616431,0.07251600363629576,0.14113152919366487,0.3779283690532995,0.3720952372777771,0.37113900934438204,0.4326186561661828,0.4341386451387034,0.40221099238383573,0.4081782359576202,0.4199777672702158,0.42814672327224806,0.42841515303528127,0.41316507247862955,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007899,"Machang, udee canteen eke roti curry eka mila ahala hutta ahankwath ne... no cap fr fr 😂",singlish,bacc17b90cfb9776af7d81a6e4c054986f5b450e985cde2e2e47e849d95fed9f,train,459,85,8,2560,31,15,40,3198,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,neutral,neutral,0.5126868059582358,negative,negative,0.49440908165052816,False,0.49440908165052816,0.33026167706802895,0.10066650598975072,0.07466273529169215,0.3225658971070283,0.33076096141664374,0.5104685810424103,0.30657259609503784,0.357667693509878,0.4134996396345697,0.298346905975858,0.3161893361283138,0.44189778944983366,0.33345687665441864,0.5957288856991746,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007900,ගෝල්ෆේස් ක්රීඩාංගණයේ ඕස්ට්රේලියා කණ්ඩායමේ අපේ අනුයන්ත අද තරගයේදී අවසන් මොහොතේ තරගය පෙරළුවා. එනිවේ සදාකල් ❤️🏏 කෙළිය තියෙනකම් අපි එක්ක,sinhala,8d074fcfcfc1fbae90ce7af42bd0078f6e967bbe09ad4da79e1d428844f62668,train,1783,216,47,118,242,252,333,2991,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,positive,neutral,neutral,0.7959963870419554,neutral,neutral,0.7825545368889989,False,0.09260042764537864,0.7825545368889989,0.044361089314885804,0.08048394615073663,0.34561164443386927,0.30553528795064855,0.3285736662822715,0.4483569897977727,0.40572923308012926,0.39720059801703694,0.3944574497798487,0.416913772064039,0.41283815908950466,0.38090064076263114,0.40298759172342047,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007901,"ජනප්රිය නිළිය සමාජ මාධ්යවල පින්තූරයක් දාලා ලොකු කතාබහක් ඇති කරලා, පරණ පින්තූර ටිකක් ආයෙත් සර්ච් වෙනවා... මේක සත්යයක් නම් ලොකු කතාවක් වෙයි ✨",sinhala,6abbf5de2b34ad7a724d07766b677930cbf8784da56b0d8666a06e0a82d9f482,train,1204,65,17,453,200,8,39,1986,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,neutral,neutral,0.6937798116124193,neutral,neutral,0.6782097842623832,False,0.23634895022846375,0.6782097842623832,0.04346252834463972,0.041978737164513176,0.2985389800414599,0.26269906459277254,0.39974599209812034,0.3497654279955563,0.35545009959227897,0.3904581381091742,0.3194594195715189,0.31644750192918875,0.40380117487552775,0.3134471481007809,0.525651617357165,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007902,පැලේකැලේ ක්රීඩාංගණයේ ඉන්දීය කණ්ඩායමේ නව තරුව අද තරගයේදී අද තරගයේ දිනුම ගත්තා. එනිවේ සදාකල් ❤️🏏 කෙළිය තියෙනකම් අපි එක්ක,sinhala,8e8a89c6a2d3d17291aede4009b55274a56dc25692ea172b853910cee295ebbf,validation,1963,519,45,37,40,348,37,2989,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,positive,neutral,neutral,0.6032261284167348,neutral,neutral,0.38643428428917626,False,0.31186932534674516,0.38643428428917626,0.07455183485152574,0.22714455551255286,0.3195555413358272,0.374748533744659,0.3729999293398863,0.40509044207218114,0.5108985059595885,0.3614853290798281,0.44058616181233684,0.3908872997317408,0.38654611533200023,0.3955234698814295,0.5117544907130223,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007903,"Mata one dawasak, raathriye assignment deadline eke last minute ma start karana hutta... sema banda situation eka bro 🙃",singlish,8f70ca64777dbac8dd01b9c3415cbfc15b35c58764ae9a6d1cf73500c9716c17,train,525,126,11,1361,12,12,33,2080,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,neutral,neutral,0.3962206624678235,positive,positive,0.44545079034925117,False,0.16593743396817517,0.2657956456123562,0.44545079034925117,0.12281613007021742,0.5374596114541305,0.516817482111039,0.5383410141582798,0.35048043867146184,0.3604033391924792,0.4158475770192446,0.33973742948378993,0.37319399227861333,0.39295048419892387,0.49915308903964056,0.5384686645862721,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007904,"ගායක තරුව සමාජ මාධ්ය නවත්තනවා කියලා නිවේදනයක් කරලා, පුවත් අඩවි කිහිපයකින්ම මේ ගැන වාර්තා විවිධයි... මේක සත්යයක් නම් ලොකු කතාවක් වෙයි ✨",sinhala,2da5a165ef977a6d53169f1f3f1d2e001124fc0da901a2dbe23f1a3e0fee0fa0,train,1532,79,30,304,270,25,91,2331,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,neutral,neutral,0.7342607211989713,neutral,neutral,0.6911741991551081,False,0.23489778712946413,0.6911741991551081,0.031379500105322214,0.042548513610105684,0.26830663597317284,0.2430644228642723,0.36988574106948774,0.36540444917137743,0.3642959413175582,0.39294975070660343,0.3287957383881472,0.3278606057165945,0.41531871901698103,0.29792955075914185,0.5041143267599119,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007905,"සමහර වෙලාවට හිතෙනවා කාටවත් පේන්නේ නැති කඳුළු තමයි ගොඩක් වෙලාවට තනිකම හදන්නේ, නිහඬව දරාගන්නවා... 🥲🫂",sinhala,6e7a92df6f0c2dddd003758bd6f33ce11d80f926eebd7836adb5f00aaeb57bd0,train,1406,694,219,13,23,552,11,2918,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,negative,neutral,neutral,0.4551547686215766,mixed,mixed,0.43831784169140914,False,0.33290467749892483,0.12676009096675553,0.10201738984291056,0.43831784169140914,0.36123013446683316,0.45957009566349194,0.42640693366627336,0.47480836887270633,0.5811005712811486,0.38474782931190077,0.5516745367760001,0.45314605699920546,0.3824722109095212,0.453867192577861,0.5361693826385007,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007906,"යූටියුබර්කම් කරන තරුණයා පවුලේ අය එක්ක තිබුණු අර්බුදයක් ගැන මුලින්ම කතා කරලා, විශේෂඥයන් කියන්නේ තහවුරු කරගන්න තව ඕන කියලා... පොඩ්ඩක් සැක හිතෙනවා නම් මේකෙ ඇත්ත කොච්චරද කියලා 🤔",sinhala,cd5068f17bc8f78bddea3e9a28886a1a6dd29da9b76d76e1b22b8c6c7ff37b8d,train,966,25,17,206,168,0,16,1398,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,neutral,neutral,0.6965472345003133,neutral,neutral,0.7096519938101757,False,0.21235074660389827,0.7096519938101757,0.04361475990954746,0.03438249967637854,0.3067922997394523,0.25301582042645054,0.38419654014376425,0.34807760305999674,0.3410023396941561,0.3873575656243915,0.3128712163440376,0.31101759196252365,0.4128386112370177,0.31813391873375396,0.5231530865301793,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007907,"ඈත ඉඳන් බලාගෙන ඉන්නකොට හිතෙනවා දුරින් ඉන්නවා කියලා ආදරය අඩු වෙන්නේ නෑ, තව තදවෙනවා විතරයි, කාටවත් පේන්නේ නැති දුකක් වගේ... 🫂💗",sinhala,3cb3fceea5a3ffa1ad4bda6ec7d008630412cbccb23a73520713f80c34d8a47d,train,748,270,269,11,21,248,2,1569,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,mixed,mixed,0.6255852732959035,mixed,mixed,0.4623086184080315,False,0.29201037781171485,0.06295682365520497,0.1827241801250487,0.4623086184080315,0.46646008901543307,0.5552259325558964,0.44982722369905864,0.5154065803536723,0.5657511435232634,0.4047011279195522,0.5648192005966466,0.4868535345258939,0.41363755249775513,0.49810683512651543,0.5257529769795746,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007908,"රාත්රියේ තනි වෙලා ඉන්නකොට හිතෙන්නේ වචනවලින් කියන්න බැරි දේවල් හිත දන්නවා, වචනවලින් පවසන්න බැරුව... 🍃😞",sinhala,33731d43df755c88da53e2333383f28910f89bc652d4d92fca6d146c89fa0a1b,validation,1213,249,275,14,4,592,15,2362,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,negative,mixed,mixed,0.7116277287010062,mixed,mixed,0.4535703904910433,False,0.3751993690857115,0.08115155009828126,0.09007869032496396,0.4535703904910433,0.3431783651320706,0.46349453102514493,0.4427327695574178,0.4898291475307769,0.5982026603422015,0.4081393994752419,0.5709393703059886,0.48644633113389846,0.38901142106489267,0.4037652590454833,0.5619400803059023,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007909,"ජීවිතේ තේරුම් ගන්නකොට තේරෙනවා එදා තිබ්බ ආදරේ අදටත් හිත ඇතුලේ තියෙනවා කියලා, ඒත් කාටවත් කියන්නේ නෑ... 💫🖤",sinhala,fc6f623b6ea149c0a3070adf1efa1e954b74eb5908ba4df75f853d5e67be5316,validation,943,112,287,24,2,192,9,1569,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,mixed,mixed,0.8263592206867115,mixed,mixed,0.46143976450311747,False,0.325510937163077,0.04872702878770041,0.16432226954610504,0.46143976450311747,0.4560350818590697,0.521982535880688,0.46144369122934437,0.513209471761831,0.5660760882453326,0.43553864933173747,0.5500544727250917,0.479008527718931,0.4150542609443181,0.46048094662940997,0.5460968219391754,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007910,"ගායක තරුව නව ගීතයක් නිකුත් කරලා දිනයකින්ම වීඩියෝ මිලියන් ගාණක් ගැහුවා, ෆෑන් පේජ් වල මේ ගැන පෝස්ට් ගොඩක්... දැන් ට්රෙන්ඩින් එක මේකමයි 📢",sinhala,d49afec814bd967dea9ee45ac52c58f6e88734492c79d2026cf0c989a3f72089,test,2935,164,22,326,288,23,105,3863,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,neutral,neutral,0.8669409837583345,neutral,neutral,0.7200440821023832,False,0.20825259941796484,0.7200440821023832,0.031061407157570966,0.04064191132208091,0.27518382687504,0.25142495138820353,0.358730932460396,0.3425700305454241,0.34618354058226974,0.38603007438937864,0.3355100497545154,0.33105674793899,0.41392853697858467,0.3154598094180322,0.5088413971260987,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007911,"සුප්රසිද්ධ මොඩලය විදෙස් රටකට සංක්රමණය වෙනවා කියලා අහන්න ලැබෙනවා, ෆෑන් පේජ් වල මේ ගැන පෝස්ට් ගොඩක්... කැමන්ට් වල අදහස් බලද්දි හැමෝම එකඟ නෑ වගේ 🤷",sinhala,5fdb2a51a23db2351535c163b586efda3922fe1d9ab31bcfa95cb8011de2e9d3,train,1610,40,39,228,225,40,107,2289,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,neutral,neutral,0.7923395415382756,neutral,neutral,0.7810844222335841,False,0.15227063371976549,0.7810844222335841,0.028897008071891432,0.037747935974758964,0.27476345086416254,0.24527763055554522,0.3464136704084121,0.3853244702246026,0.3476942777509977,0.3960703017525053,0.34970446752835505,0.3554500440462366,0.41613976294531446,0.322094278268129,0.46315682182986534,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007912,ගෝල්ෆේස් ක්රීඩාංගණයේ ඕස්ට්රේලියා කණ්ඩායමේ අලුත් පිතිකරු අද තරගයේදී අවසන් මොහොතේ තරගය පෙරළුවා. ආඩම්බරයි අපේ පිල ගැන 🙌,sinhala,d53535b74b58fbbb70b7cd42a85dd447878086f3ac3d6584a0bff5890ff693fb,train,2584,111,54,88,270,470,341,3918,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,positive,neutral,neutral,0.8445051725450097,neutral,neutral,0.8480779727729496,False,0.06657975592798905,0.8480779727729496,0.03533385566332487,0.050008415635736644,0.33040459757389506,0.2873952988769277,0.3087636022959187,0.4582951257082971,0.3683753235377927,0.4048436253643259,0.4128308893939714,0.4408237137918375,0.4038659437941926,0.3833641172143099,0.39287802542528427,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007913,"ජීවිතේ තේරුම් ගන්නකොට තේරෙනවා ආදරය කරපු කෙනාට වඩා ආදරය ලැබෙන කෙනා වීම වටිනවා කියලා, වචනවලින් පවසන්න බැරුව... ❤️🩹",sinhala,6ab4f4cbc7f6bc86c7891f2285be477f48de02ecc87cba54a8ce1f8bc1894b92,validation,33,567,216,10,14,106,11,957,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,mixed,mixed,0.5378203240726852,mixed,mixed,0.44927838677625,False,0.08871687893489813,0.0485286538162479,0.4134760804726039,0.44927838677625,0.61231903106549,0.6656425473911168,0.46958404271817206,0.5854821740473122,0.5210951500133505,0.43849758811159767,0.5623519310190213,0.520068781750793,0.4124957311390064,0.6267543503736821,0.4765925849854195,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007914,"ගායක තරුව නව ගීතයක් නිකුත් කරලා දිනයකින්ම වීඩියෝ මිලියන් ගාණක් ගැහුවා, ෆෑන්ස්ලා අතර මේක ගැන දැඩි කතාබහක්... ඇත්තද බොරුද කියලා දන්නේ නෑ 🙄",sinhala,92b47d88c11a5f49eb26b907d46087d4d0dc9a0a745e9ad3ca4a07e503b04f3f,train,427,97,16,479,292,37,4,1352,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,neutral,neutral,0.7776522708303355,neutral,neutral,0.7753295771791677,False,0.08191149701496017,0.7753295771791677,0.09384317396168379,0.048915751844188234,0.4436501555696399,0.34935725251624844,0.3777304383847182,0.41201988295934094,0.37495571246527126,0.367141804547222,0.3727215724190794,0.3408547422945438,0.3702444238217323,0.41582011718090717,0.4591945118778523,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007915,"Ada wage dawasaka, adha udee bus eke sema seat ekka gihilla adaraye giyoth ithin... life be like 💀",singlish,a182c08a5009a538580d02cfb33f6ef8e8f62bf5676079ba825107cbd234dffd,train,216,36,10,919,32,16,0,1229,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,neutral,neutral,0.4803682978986858,negative,uncertain,0.3504529403725279,True,0.3504529403725279,0.34919245888125927,0.2160871067695185,0.08426749397669435,0.4207573143391409,0.39970306952394735,0.5271256499567687,0.315054677200988,0.3549467010112975,0.4059224761000807,0.3033744375256342,0.32287908265522736,0.418591856390685,0.4043693553466491,0.5802383221353618,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007916,පැලේකැලේ ක්රීඩාංගණයේ ඉන්දීය කණ්ඩායමේ සීනියර් ක්රීඩකයා අද තරගයේදී පිටියේ දක්ෂතාවයෙන් හැමෝගෙම හිත දිනුවා. ආඩම්බරයි අපේ පිල ගැන 🙌,sinhala,437471647ab0e5a418ed65adce8b2d92c70b48b8876cd4f832f5a55d75950aab,train,2679,332,6,72,44,155,260,3548,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,positive,neutral,neutral,0.7980245433983039,neutral,neutral,0.7177201947719042,False,0.14678144382113006,0.7177201947719042,0.0376208492701213,0.0978775121368444,0.29864337807374675,0.30940933189359493,0.3371365692900407,0.39711142649891656,0.40031869950989263,0.3886038772249619,0.38726811094970104,0.3996451018814331,0.43676755126752076,0.3547657589522313,0.45546102714018877,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007917,"ප්රසිද්ධ නිවේදිකාව සමාජ මාධ්යවල පින්තූරයක් දාලා ලොකු කතාබහක් ඇති කරලා, ලයික් හා ෂෙයාර් ගාණ විනාඩි කිහිපයෙන් ඉහළ ගියා... දැන් ට්රෙන්ඩින් එක මේකමයි 📢",sinhala,ec53b99dc298d3af9122a63dd177d205714396cc1c32ff413bac0164e7aa4171,train,2449,262,3,288,21,36,88,3147,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,neutral,neutral,0.6074200710070844,neutral,neutral,0.6272504287915276,False,0.2253410133461567,0.6272504287915276,0.06509628326376872,0.08231227459854719,0.32893314493153303,0.33350572070314455,0.36209442639969114,0.348261755205995,0.35887628663853954,0.38470637083410797,0.36606176352359493,0.3659858049154671,0.4045376878242816,0.3798291255136296,0.5086607663093405,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007918,"පරණ ෆොටෝ එකක් බැලුවම හිතෙන්නේ දුරින් ඉන්නවා කියලා ආදරය අඩු වෙන්නේ නෑ, තව තදවෙනවා විතරයි, කාලය ගෙවුනත් අමතක නොවී... 🥲🫂",sinhala,65ddf97465f2e8cfd2cb4b3c85c91aa27219cc921daf6f1ad25bfb9368107ac2,train,173,554,235,28,30,473,12,1505,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,mixed,uncertain,0.3643405319649556,mixed,mixed,0.4589845839071691,False,0.3362289300579548,0.10573336852190285,0.09905311751297328,0.4589845839071691,0.35651882354688114,0.479520102442641,0.441042684996395,0.4664535803669196,0.6068452861629972,0.3864933775521777,0.5703367819054023,0.4654598972225963,0.4006904927578988,0.4503117249178155,0.5351728932751002,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007919,"Salary ganna dawase, weekend eke lecture eke phone balala inne kiyala hitha gaththata professor ballagena inne... 🤡 me life eka mokakda karanne",singlish,837245596282d380864127bb8edb7f28dd8f85716824b20b24ad9084ae6b57b5,test,2406,52,15,1334,64,19,8,3898,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,neutral,neutral,0.5451668886542727,negative,negative,0.572512852813262,False,0.572512852813262,0.29533991558935263,0.05463457531584568,0.07751265628153978,0.28244717357825366,0.29319191914336173,0.4724058804078459,0.31063524696244327,0.39031035984152485,0.4218580985106867,0.3517923875611487,0.3364319667603765,0.4213135339133198,0.31692128199770264,0.6106391075446828,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007920,"Mata one dawasak, weekend eke chapey walk karagena yanakota crush ekku ekka face-to-face hitunata... life be like 💀",singlish,d78be825b5731612432d77fe3413a4bd2c49217117b9d67eafb07581eb84b14b,train,1930,143,6,553,41,8,8,2689,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,neutral,neutral,0.6161299342945524,neutral,neutral,0.456887492773479,False,0.31842788823329493,0.456887492773479,0.13307830373469404,0.09160631525853198,0.3916261542601266,0.37209229898330165,0.4201677976492294,0.3360701627791598,0.35637121885274026,0.3983963894709355,0.36019626439644525,0.35373846255666097,0.4006537494309376,0.41479647923663554,0.557829611680935,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007921,"සිනමා නළුවා සමාජ මාධ්යවල පින්තූරයක් දාලා ලොකු කතාබහක් ඇති කරලා, සමහරු කියනවා මේක පරණ කතාවක් නැවත මතුවීමක් කියලා... මේක සත්යයක් නම් ලොකු කතාවක් වෙයි ✨",sinhala,406f38c707fa75098e1a076d9423b3c90eff659fd15b22c2abb3992dc631644f,test,2739,78,12,312,14,32,50,3237,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,neutral,negative,negative,0.4871344856949612,negative,negative,0.45515520138287185,False,0.45515520138287185,0.4433392007867692,0.03546871198987966,0.06603688584047929,0.25290573809040884,0.2642807524867027,0.375687344452852,0.323543273666883,0.36766403626700334,0.400188064928543,0.3544323908529421,0.3410072097313877,0.4233086599138295,0.2943676746885761,0.569449548085881,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
SYN_POST_007922,"දුබායි ක්රීඩාංගණයේ දකුණු අප්රිකා කණ්ඩායමේ අපේ පන්දුවාරයා අද තරගයේදී අනවශ්ය විකට් අහිමි කරගත්තා. දුකයි, ඒත් අපි කෙළිය අත්හරින්නේ නෑ ❤️🏏",sinhala,3d90ba30a86ca8eaf85a0d80c707502bcf05b9eb82ad9330bb7f9115845dbe95,train,1198,448,56,36,120,323,86,2267,synthetic_augmentation,template_generated_synthetic,fabricated_synthetic,provided_synthetic_unverified,mixed,neutral,neutral,0.5649165608024118,neutral,neutral,0.580454044485882,False,0.1917412868757855,0.580454044485882,0.06593851839487118,0.16186615024346135,0.32228883180183804,0.35729915111069815,0.3736544904308988,0.4158052102370071,0.4928703259234597,0.3649805335867415,0.41688480355086116,0.3827834244852898,0.37231185337143524,0.3804203305931891,0.4578641817239431,final_provenance_weighted_model,reactionfusion_neural_combined_v5_development
