source_row_id,like_count,love_count,care_count,haha_count,wow_count,sad_count,angry_count,source_total_reactions,calculated_total_reactions,record_id,model_text,privacy_masked,language_type,text_hash,duplicate_group_id,duplicate_count,is_duplicate,total_reactions,log_total_reactions,like_ratio,like_ratio_smoothed,love_ratio,love_ratio_smoothed,care_ratio,care_ratio_smoothed,haha_ratio,haha_ratio_smoothed,wow_ratio,wow_ratio_smoothed,sad_ratio,sad_ratio_smoothed,angry_ratio,angry_ratio_smoothed,dominant_reaction,dominant_ratio,dominance_margin,sentiment_label,label_confidence,fusion_score,reaction_entropy,is_ambiguous,positive_anchor_mass,negative_anchor_mass,baseline_filtered_label,baseline_filtered_score,label_version,split,quality_status
423,16,8,2,51,1,0,0,78,78,RF_POST_000423,මම මත්ද්රව්ය නිවාරණය ගැන වැඩසටහනක් කරොත් ඔයාලා සහභාගි වෙනවද 🙄,False,sinhala,1b6f39d948623317424225473d07dcdf998aa86713f720af58d50e1e7c733863,DUP_1b6f39d948623317,1,False,78,4.3694478524670215,0.20512820512820512,0.2,0.10256410256410256,0.10588235294117647,0.02564102564102564,0.03529411764705882,0.6538461538461539,0.611764705882353,0.01282051282051282,0.023529411764705882,0.0,0.011764705882352941,0.0,0.011764705882352941,haha,0.6538461538461539,0.44871794871794873,positive,0.23080034179146647,0.3913680000595079,0.5067626330431569,True,0.11666666666666667,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
425,43,1,1,401,1,3,0,450,450,RF_POST_000425,"Hto රඹුටන් තියෙන්නෙ ලෙල්ල අයින් කරලා කටේ දාගන කන්ඩ, මුන් ඒකටත් මිරිස්කුඩු දාගන කනවා 🤦♂️",False,mixed,a927984444db12e970e60d359c9d8e9f6e6030e347b0852caa63e4cdc744332f,DUP_a927984444db12e9,1,False,450,6.111467339502679,0.09555555555555556,0.0962800875273523,0.0022222222222222222,0.00437636761487965,0.0022222222222222222,0.00437636761487965,0.8911111111111111,0.8796498905908097,0.0022222222222222222,0.00437636761487965,0.006666666666666667,0.0087527352297593,0.0,0.002188183807439825,haha,0.8911111111111111,0.7955555555555556,neutral,0.5355718426780316,-0.013422496899687244,0.2061936451586335,True,0.0034444444444444444,0.006666666666666667,negative,-0.31868131868131866,reactionfusion_v1_provisional,train,approved
427,608,21,5,3607,7,5,4,4257,4257,RF_POST_000427,උමාලි බැද්දේගම එකේ තමන්ගෙ රඟපෑම උපරිමයෙන්ම කරන්නෙ සාරංගට බලන්ඩ වෙන්ඩැති ❤️,False,sinhala,d51c4cc727df2e6906b222202da813ab86c4934f0a2cd0762572ff9cdd8405ad,DUP_d51c4cc727df2e69,1,False,4257,8.356554845453426,0.1428235846840498,0.1428236397748593,0.004933051444679351,0.005159474671669793,0.0011745360582569885,0.0014071294559099437,0.8473103124265915,0.8461538461538461,0.001644350481559784,0.001876172607879925,0.0011745360582569885,0.0014071294559099437,0.0009396288466055908,0.0011726078799249532,haha,0.8473103124265915,0.7044867277425417,neutral,0.5492928250558166,0.014144529584203001,0.24537992694728689,True,0.005579046276720695,0.0021141649048625794,positive,0.45038167938931295,reactionfusion_v1_provisional,train,approved
429,670,22,5,21,4,349,0,1071,1071,RF_POST_000429,"අපි ඒ live එක ගැන ආයෙ කතා නොකර photo නොදා ඉමු මචං, ඕවා දැකලා තව උන් පෙලඹෙනවා 😣",False,mixed,4270ba9527c437b9689781a7e5da53172ef3dfb93c22f0192fd695e003f44209,DUP_4270ba9527c437b9,1,False,1071,6.977281341630747,0.6255835667600373,0.6224489795918368,0.02054154995331466,0.021335807050092765,0.004668534080298786,0.0055658627087198514,0.0196078431372549,0.02040816326530612,0.003734827264239029,0.00463821892393321,0.3258636788048553,0.3246753246753247,0.0,0.0009276437847866419,like,0.6255835667600373,0.29971988795518206,negative,0.38987965511836004,-0.5007469913072011,0.44280779682841376,False,0.023109243697478993,0.3258636788048553,negative,-0.8675585284280937,reactionfusion_v1_provisional,train,approved
430,33,77,9,102,1,7,0,229,229,RF_POST_000430,"මං කැම්පස් ගිහිල්ලත් නෑ, බූට් කාලත් නෑ, බූට් තියලත් නෑ 😞 ඒත් අර දිවුල්ගනේ මහත්තයගෙ සමනළ වැව පුරවන්නට සිංදුව ඇහිච්ච ගමන් මනෝ පාරක් වදිනවනෙ ඕයි උන්හිටිතැන් අමතක වෙලා යන්නම 😩💔",False,sinhala,d21b1c585f3a641633f69723c3340a251b37c7518bdca08fb6540038c7572abb,DUP_d21b1c585f3a6416,1,False,229,5.438079308923196,0.14410480349344978,0.1440677966101695,0.33624454148471616,0.3305084745762712,0.039301310043668124,0.0423728813559322,0.44541484716157204,0.4364406779661017,0.004366812227074236,0.00847457627118644,0.03056768558951965,0.03389830508474576,0.0,0.00423728813559322,haha,0.44541484716157204,0.1091703056768559,positive,0.4672100837992574,0.6989538630765244,0.6492644452326901,False,0.3578602620087336,0.03056768558951965,positive,0.8426082068577853,reactionfusion_v1_provisional,train,approved
431,1048,240,17,1738,9,5,0,3057,3057,RF_POST_000431,Monetization on වෙන්න IQ test එකක් තිබ්බ නම් අපිට ඔය වට්ටක්කා හොදියි පාලම් බෝක්කුයි නැතුව හොඳ content බලන්ඩ පුලුවන් 😚,False,mixed,513fd201eaeb6d2e191d1b8d44178fe9fe42684b2a82718ba1d8d533e6181913,DUP_513fd201eaeb6d2e,1,False,3057,8.025516386489008,0.34281975793261366,0.34236292428198434,0.07850834151128558,0.07865535248041776,0.005561007523716062,0.00587467362924282,0.5685312397775597,0.5675587467362925,0.002944062806673209,0.0032637075718015664,0.0016355904481517827,0.0019582245430809398,0.0,0.00032637075718015666,haha,0.5685312397775597,0.22571148184494602,positive,0.20199718856522667,0.2667155141216367,0.4852985456773616,True,0.08156689564932941,0.0016355904481517827,positive,0.9606840967171221,reactionfusion_v1_provisional,train,approved
432,27,5,1,249,1,1,0,284,284,RF_POST_000432,දැන් තනියම පාඩුවේ හිටියට ඉස්සර මට ලස්සන කොල්ලෙක් හිටියා ❤️,False,sinhala,a778cc510c5ab8dcf8003100d8ae45e2f71fa19c93bea5d2d6c8e1f6234e8f14,DUP_a778cc510c5ab8dc,1,False,284,5.652489180268651,0.09507042253521127,0.09621993127147767,0.017605633802816902,0.020618556701030927,0.0035211267605633804,0.006872852233676976,0.8767605633802817,0.8591065292096219,0.0035211267605633804,0.006872852233676976,0.0035211267605633804,0.006872852233676976,0.0,0.003436426116838488,haha,0.8767605633802817,0.7816901408450704,neutral,0.2788834849155391,0.06590041867153182,0.2414383575150593,True,0.019542253521126762,0.0035211267605633804,positive,0.6946564885496184,reactionfusion_v1_provisional,train,approved
433,198,1,10,4358,0,5,0,4572,4572,RF_POST_000433,"මයෙ ලිස්ටෙකේ යාලුවෙක් ඉන්නවා ඌ ජපන් ගිහිම් නම ජපන් අකුරු වලින් දාගන ඉන්නෙ දැන්, මට දැන් උගෙ නම මතක නෑ 🤦♂️",False,sinhala,23f17403ef986e47c4f445345dcf3a804d619ad0373d504b91899587c393e86e,DUP_23f17403ef986e47,1,False,4572,8.427924723658055,0.04330708661417323,0.043459270583096746,0.00021872265966754156,0.00043677658877484165,0.0021872265966754157,0.0024022712382616293,0.9531933508311461,0.9519545752347675,0.0,0.00021838829438742082,0.0010936132983377078,0.001310329766324525,0.0,0.00021838829438742082,haha,0.9531933508311461,0.9098862642169728,neutral,0.5460099976766225,0.0014112484969767006,0.10501542331397774,True,0.0014216972878390202,0.0010936132983377078,positive,0.13043478260869565,reactionfusion_v1_provisional,train,approved
434,41,11,0,384,0,1,0,437,437,RF_POST_000434,"ඇත්තටම මං හිතුවෙ නෑ කට්ටිය මට මෙච්චර ආදරෙයි කියලා, ආදරෙයි මං ගැන හොයලා බැලුවට, මං ඉන්නෙ මීගමුවෙ නෙමෙයි වැලිකඩ, මම හොඳින් ❤️",False,sinhala,039640177a878167ac1881d5dee4ce9ec6e5fd0ce2778acc8e807f307a1835b7,DUP_039640177a878167,1,False,437,6.082218910376446,0.09382151029748284,0.0945945945945946,0.02517162471395881,0.02702702702702703,0.0,0.0022522522522522522,0.8787185354691075,0.8671171171171171,0.0,0.0022522522522522522,0.002288329519450801,0.0045045045045045045,0.0,0.0022522522522522522,haha,0.8787185354691075,0.7848970251716247,neutral,0.13263769980451115,0.09405747332772992,0.22725685797632447,True,0.02517162471395881,0.002288329519450801,positive,0.8333333333333334,reactionfusion_v1_provisional,train,approved
435,40,0,0,375,0,0,0,415,415,RF_POST_000435,"ජලනිටවත් බැරිද බන් සජියට කියන්ඩ තවුසෙ ඔහොම හැසිරෙන්ඩ එපා කියලා, ඒකිත් දකිනවා ඇතිනෙ පොර කියවන ඒවා 😣",False,sinhala,3d6944ca521b5ac59464d8d0b6e680b0c54b02503cd46c9642117f200ad40485,DUP_3d6944ca521b5ac5,1,False,415,6.030685260261263,0.0963855421686747,0.0971563981042654,0.0,0.002369668246445498,0.0,0.002369668246445498,0.9036144578313253,0.8909952606635071,0.0,0.002369668246445498,0.0,0.002369668246445498,0.0,0.002369668246445498,haha,0.9036144578313253,0.8072289156626506,neutral,0.5813258100675345,0.0,0.16294063045066362,True,0.0,0.0,neutral,0.0,reactionfusion_v1_provisional,train,approved
437,59,0,0,713,3,1,1,777,777,RF_POST_000437,අධිකරණ ඇමති රටෙන් සමාව අරගෙන ඉල්ලා අස් විය යුතුයි!,False,sinhala,01b55658475b119cc130a0db43c02f52048280440a0cc9df475f38910140b9ff,DUP_01b55658475b119c,1,False,777,6.656726524178391,0.07593307593307594,0.07653061224489796,0.0,0.0012755102040816326,0.0,0.0012755102040816326,0.9176319176319176,0.9107142857142857,0.003861003861003861,0.00510204081632653,0.001287001287001287,0.002551020408163265,0.001287001287001287,0.002551020408163265,haha,0.9176319176319176,0.8416988416988417,neutral,0.5278106426901908,-0.010888035252941273,0.1609595439035724,True,0.0,0.002574002574002574,negative,-1.0,reactionfusion_v1_provisional,train,approved
439,343,139,12,428,1,2,1,926,926,RF_POST_000439,"මං නම් කියන්නෙ high capacity බයික් register කරන්ඩ දීලා ct100 pulser වගේ ඒවා තහනම් කරන්ඩෝනි, high capacity බයික් පදිනුන්ට මොලයක් තත්වයක් තියෙනවා 😚",False,mixed,ebda09b1b74f18c17bfae74f5e3971dfb9c4244da382e9a1c622d26b8096a696,DUP_ebda09b1b74f18c1,1,False,926,6.831953565565855,0.37041036717062636,0.3687031082529475,0.15010799136069114,0.15005359056806003,0.012958963282937365,0.013933547695605574,0.46220302375809935,0.45980707395498394,0.0010799136069114472,0.0021436227224008574,0.0021598272138228943,0.003215434083601286,0.0010799136069114472,0.0021436227224008574,haha,0.46220302375809935,0.091792656587473,positive,0.31683251425365305,0.4406522933633311,0.5619840318807261,True,0.15723542116630668,0.0032397408207343412,positive,0.9596231493943472,reactionfusion_v1_provisional,train,approved
441,13,0,1,115,0,0,0,129,129,RF_POST_000441,"සාත්තර අපල හොල්මන් ඇස්වහ වගේ දේවල් මම විශ්වාස කරන්නෑ, ඒත් හූනා චුක් චුක් ගානෙක විශ්වාස කරනවා බන් 😚",False,sinhala,208517f7f6c2007e570a6b23d62e2e955ea03f67917112509f623d73539e0703,DUP_208517f7f6c2007e,1,False,129,4.867534450455582,0.10077519379844961,0.10294117647058823,0.0,0.007352941176470588,0.007751937984496124,0.014705882352941176,0.8914728682170543,0.8529411764705882,0.0,0.007352941176470588,0.0,0.007352941176470588,0.0,0.007352941176470588,haha,0.8914728682170543,0.7906976744186046,neutral,0.46873415216751585,0.01778668247871293,0.19083660260126567,True,0.004263565891472868,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
442,32,3,0,257,0,4,0,296,296,RF_POST_000442,උදේම වසන්ත කරන්නාගොඩ අංකල් Arrest කරලා කියලා දැනගත්ත ගමන් පපුව හෝස් ගාලා ගියා 🥹,False,mixed,2e2871111e804f6dca64db85515fe8bdb8a42bb8a68f75e647b86597ffc33d69,DUP_2e2871111e804f6d,1,False,296,5.6937321388027,0.10810810810810811,0.10891089108910891,0.010135135135135136,0.013201320132013201,0.0,0.0033003300330033004,0.8682432432432432,0.8514851485148515,0.0,0.0033003300330033004,0.013513513513513514,0.0165016501650165,0.0,0.0033003300330033004,haha,0.8682432432432432,0.7601351351351351,neutral,0.5470993350659824,-0.01386212663619264,0.24043720330805454,True,0.010135135135135136,0.013513513513513514,negative,-0.14285714285714285,reactionfusion_v1_provisional,train,approved
445,23,1,0,240,0,0,0,264,264,RF_POST_000445,සලේ උපවාසේ අතහැරලා දෙන ඕන htc කාලා ශානි එක්කම ඉන්නම් කීවලු ❤️,False,mixed,1b8616746956743a139ae58b756009f80cc104faa3749e82121dd5f05c4bab40,DUP_1b8616746956743a,1,False,264,5.579729825986222,0.08712121212121213,0.08856088560885608,0.003787878787878788,0.007380073800738007,0.0,0.0036900369003690036,0.9090909090909091,0.8892988929889298,0.0,0.0036900369003690036,0.0,0.0036900369003690036,0.0,0.0036900369003690036,haha,0.9090909090909091,0.821969696969697,neutral,0.5023168115679374,0.015956942999848955,0.16464379169360094,True,0.003787878787878788,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
446,25,0,0,191,1,0,0,217,217,RF_POST_000446,බත් දන්සැල්වල බෝංචි උයද්දි ඕවා අඟලක්වත් තියලා ක/පපම් නැත්තම් තිබ්බටු හොදි කියලා හිතන්නෙ අපි 😣,False,sinhala,5e126ff009065d59c80624c030b0b4a07b1c57ef110c1c8463d0cad165be02a2,DUP_5e126ff009065d59,1,False,217,5.384495062789089,0.1152073732718894,0.11607142857142858,0.0,0.004464285714285714,0.0,0.004464285714285714,0.880184331797235,0.8571428571428571,0.004608294930875576,0.008928571428571428,0.0,0.004464285714285714,0.0,0.004464285714285714,haha,0.880184331797235,0.7649769585253456,neutral,0.591394034077162,0.0,0.1984111894245726,True,0.0,0.0,neutral,0.0,reactionfusion_v1_provisional,train,approved
448,24,3,3,206,2,2,0,240,240,RF_POST_000448,"තුන් වෙනි වරටත් මම තනියම දෙන මහා උම්මා දන්සල තියෙනවා අදයි හෙටයි අපේ ගෙදර ඉස්සරහා, ඔයාලා හැමෝම එන්න ❤️",False,sinhala,41e7b2e55dc42a31af6cf4e709113f11b9bddcdc22a3d87cd3a8a9f00d9329dc,DUP_41e7b2e55dc42a31,1,False,240,5.484796933490655,0.1,0.10121457489878542,0.0125,0.016194331983805668,0.0125,0.016194331983805668,0.8583333333333333,0.8380566801619433,0.008333333333333333,0.012145748987854251,0.008333333333333333,0.012145748987854251,0.0,0.004048582995951417,haha,0.8583333333333333,0.7583333333333333,neutral,0.39827469024677203,0.04488077738359464,0.28301515812748695,True,0.019375000000000003,0.008333333333333333,positive,0.3984962406015038,reactionfusion_v1_provisional,train,approved
449,1286,20,6,8172,43,12,10,9549,9549,RF_POST_000449,Hto කොත්තුවා මහ රෑ ගිහිම් හොඳම සේවකයා කියලා කොල්ලන්ට දෙන බයික් එක video කරලා ඉවර උනාම ආයෙ ගන්නවලු 🤣🤣,False,mixed,f75252bd02b1a814cb33413727134764949dcaea568d6b2eb48ed4e3239ee0db,DUP_f75252bd02b1a814,1,False,9549,9.164296433474776,0.13467378783118653,0.13467978233570532,0.002094460152895591,0.0021975722059439096,0.0006283380458686773,0.0007325240686479698,0.8557964184731386,0.8552741732942654,0.004503089328725521,0.0046044370029300966,0.0012566760917373547,0.0013604018417748011,0.0010472300764477955,0.0011511092507325241,haha,0.8557964184731386,0.721122630641952,neutral,0.6155073967180436,0.0005585485475880661,0.23677143417154484,True,0.0024400460781233636,0.0023039061681851504,neutral,0.028697571743929378,reactionfusion_v1_provisional,train,approved
450,463,16,2,2994,4,1,3,3483,3483,RF_POST_000450,"දකුණේ උන් post දානවා දැන් තේරෙනවද Mr.කොත්තු දකුණෙ open කරන් නැත්තෙ ඇයි අහලා, ඒ උනාට හෙල රැවුලා කු/ගල ඉඳන් දකුණට ගිහිම් කෑමවලට hcnw 😚",False,mixed,148e616a3f2d30d5f3b77aea6d0c26ffdc176f417c3c0b613c91a2bef3c529b6,DUP_148e616a3f2d30d5,1,False,3483,8.155936337972394,0.1329313809933965,0.1329512893982808,0.004593741027849555,0.004871060171919771,0.0005742176284811944,0.0008595988538681948,0.859603789836348,0.8581661891117478,0.0011484352569623888,0.0014326647564469914,0.0002871088142405972,0.0005730659025787965,0.0008613264427217916,0.001146131805157593,haha,0.859603789836348,0.7266724088429515,neutral,0.5348735483092859,0.015456986927385261,0.22791229964898832,True,0.004909560723514212,0.0011484352569623888,positive,0.6208530805687204,reactionfusion_v1_provisional,train,approved
451,620,87,7,523,1,1,1,1240,1240,RF_POST_000451,"කොත්තුවා ගැන අපි නම් කීවේ අද ඊයෙක නෙමෙයි, ඌ ගැන හෑලි ලියාගෙන නටපු උන්ට අද video වලින්ම ඌ කෞද කියලා බලාගන්ඩ පුලුවන් 😚",False,mixed,fac1664992926d174327301af3e2b3a39fc4417aa84db8a34621102c1d5f149b,DUP_fac1664992926d17,1,False,1240,7.123672785204607,0.5,0.49799518845228546,0.07016129032258064,0.07056936647955092,0.00564516129032258,0.006415396952686447,0.4217741935483871,0.4202085004009623,0.0008064516129032258,0.0016038492381716118,0.0008064516129032258,0.0016038492381716118,0.0008064516129032258,0.0016038492381716118,like,0.5,0.07822580645161291,positive,0.16709046522616844,0.22056588931602558,0.4848929655700618,True,0.07326612903225806,0.0016129032258064516,positive,0.9569197630586969,reactionfusion_v1_provisional,train,approved
452,88,5,1,1390,1,1,0,1486,1486,RF_POST_000452,"රඛිත රාජපක්ෂ hrc ktge ගෑනිගෙන් ලක්ෂ 1200ක් අරන් තියෙන්නෙ නීතිඥ ගාස්තුලු බන්, රඛිත ඒකෙන් ලක්ෂ 200ක් චරිත්ට දීලා තියෙන්නෙ බෙහෙත් ගන්ඩලු, අපි නිකම් කලබල උනා 🙂",False,mixed,36e0d585159fad1b771fb331ed30118c31f956cc8e26b7d08eecf41f47525455,DUP_36e0d585159fad1b,1,False,1486,7.304515946460155,0.059219380888290714,0.05961152042866711,0.0033647375504710633,0.004018754186202277,0.0006729475100942127,0.0013395847287340924,0.9353970390309556,0.9316811788345613,0.0006729475100942127,0.0013395847287340924,0.0006729475100942127,0.0013395847287340924,0.0,0.0006697923643670462,haha,0.9353970390309556,0.8761776581426649,neutral,0.5060024641229545,0.01305527526107003,0.13554541082770552,True,0.00373485868102288,0.0006729475100942127,positive,0.6946564885496184,reactionfusion_v1_provisional,train,approved
455,367,8,2,1510,1,1,1,1890,1890,RF_POST_000455,මට නිකම් කඳට දැනෙනවා දයාසිරි http නටන විදියට ඊලඟ ටිකට් එක උට ඇදෙයි කියලා 😍,False,mixed,e49c2f9c4b0302531d1f691000575ba630f0cf6a90d9ece805f5309f5947571c,DUP_e49c2f9c4b030253,1,False,1890,7.544861068658458,0.19417989417989417,0.19399051133368478,0.004232804232804233,0.004744333157617291,0.0010582010582010583,0.0015814443858724301,0.798941798941799,0.7965208223510807,0.0005291005291005291,0.0010542962572482868,0.0005291005291005291,0.0010542962572482868,0.0005291005291005291,0.0010542962572482868,haha,0.798941798941799,0.6047619047619047,neutral,0.5589848010162385,0.014983472373973966,0.2774784624534618,True,0.004814814814814815,0.0010582010582010583,positive,0.6396396396396397,reactionfusion_v1_provisional,train,approved
458,474,13,2,14,3,175,0,681,681,RF_POST_000458,මනුස්සයෙක් අරහෙම ගඟේ පා කරලා යවන්ඩ නම් ඌත් අනිවා ඒ වගේම දෙයක් කරලා ඇති එහෙම කරපු උන්ට 🙃,False,sinhala,06cc68d5b2ed62bf7baaca963bad3a78ea1162952f772a042d2d49a9f498f2fb,DUP_06cc68d5b2ed62bf,1,False,681,6.525029657843462,0.6960352422907489,0.690406976744186,0.01908957415565345,0.020348837209302327,0.002936857562408223,0.00436046511627907,0.020558002936857563,0.02180232558139535,0.004405286343612335,0.005813953488372093,0.25697503671071953,0.2558139534883721,0.0,0.0014534883720930232,like,0.6960352422907489,0.4390602055800294,negative,0.34156759321728775,-0.429646367639377,0.4100039741179506,True,0.020704845814977973,0.25697503671071953,negative,-0.8508725542041249,reactionfusion_v1_provisional,train,approved
460,52,3,1,699,2,0,0,757,757,RF_POST_000460,Monetization නිසා දැන් ගොඩක් කෙල්ලො workout කරන්ඩ පටන්ගෙන නේත 😍,False,mixed,6ee5b2d46939c710aa13a4352dd7830472e0c920da2b510b815423cf86d01608,DUP_6ee5b2d46939c710,1,False,757,6.630683385642372,0.06869220607661823,0.0693717277486911,0.003963011889035667,0.005235602094240838,0.001321003963011889,0.002617801047120419,0.9233817701453104,0.9162303664921466,0.002642007926023778,0.003926701570680628,0.0,0.0013089005235602095,0.0,0.0013089005235602095,haha,0.9233817701453104,0.8546895640686922,neutral,0.4823522254306302,0.01987404118080467,0.1561893264730055,True,0.004689564068692206,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
461,84,4,0,1179,3,0,0,1270,1270,RF_POST_000461,අඩෝ සුගියට බන්ධනාගාරෙ ඇතුලෙ උන් කතා කරන්නෙ පඩි දෙකා කියලලු 😚,False,sinhala,ec58d4b46ca8461af457ada8e3b97c7f17c4ce10c0f108d445f23b79fc09cbc2,DUP_ec58d4b46ca8461a,1,False,1270,7.147559271189454,0.06614173228346457,0.06656225528582616,0.0031496062992125984,0.003915426781519186,0.0,0.0007830853563038371,0.9283464566929134,0.9240407204385278,0.002362204724409449,0.0031323414252153485,0.0,0.0007830853563038371,0.0,0.0007830853563038371,haha,0.9283464566929134,0.8622047244094488,neutral,0.5083775925588151,0.013389501026037491,0.144452219898625,True,0.0031496062992125984,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
462,27,9,2,689,1,1,0,729,729,RF_POST_000462,එදා යුlද්ධ කාලේ කොල්ලො හමුදාවට එන්ඩ තිබුන බය නැති කරන්ඩ තමෛ මහින්ද රාජපක්ෂ දෙපාරක් හිතන් නැතුව තමන්ගෙ පුතාව නේවි එකට බාර දුන්නෙ ❤️,False,mixed,1bed88819f0300ccb564df29957cf030a3547cb80a9fc9ccbe85cc95715620ff,DUP_1bed88819f0300cc,1,False,729,6.593044534142437,0.037037037037037035,0.03804347826086957,0.012345679012345678,0.01358695652173913,0.0027434842249657062,0.004076086956521739,0.9451303155006858,0.9375,0.0013717421124828531,0.002717391304347826,0.0013717421124828531,0.002717391304347826,0.0,0.001358695652173913,haha,0.9451303155006858,0.9080932784636488,neutral,0.3159589108830769,0.05322631957719181,0.13562968876596554,True,0.013854595336076816,0.0013717421124828531,positive,0.8198198198198198,reactionfusion_v1_provisional,train,approved
466,99,41,10,330,10,1,0,491,491,RF_POST_000466,Dp eke අහක බලාගෙන සුදු ඇදන් ඉන්න කොල්ලා මගේ echchri!!! 💗😒🫶,False,mixed,87dfdf27f0eefd6daabb6e8cc1051183f467ebe65c0ef0aa32f8f07177aaadd8,DUP_87dfdf27f0eefd6d,1,False,491,6.198478716492308,0.20162932790224034,0.20080321285140562,0.0835030549898167,0.08433734939759036,0.020366598778004074,0.02208835341365462,0.6720977596741344,0.6646586345381527,0.020366598778004074,0.02208835341365462,0.002036659877800407,0.004016064257028112,0.0,0.002008032128514056,haha,0.6720977596741344,0.47046843177189407,positive,0.24190244416910547,0.32206143010854793,0.497705278976557,True,0.09470468431771893,0.002036659877800407,positive,0.9578947368421052,reactionfusion_v1_provisional,train,approved
467,130,1,1,1620,2,0,0,1754,1754,RF_POST_000467,"නාමලයට තාත්තා වගේ උඩු රැවුල තියන්ඩ කියපු පොර තංගල්ලෙ එකෙක්ලු, ඌට එහෙම කියන්ඩ කියලා මුන් ඌව කන්තලේට යවලා තියෙන්නේ 🤣🤣",False,sinhala,70f67a6a9fe6368632c5330b644726b4e192e09e019b1c61ce5f2481fe47efc4,DUP_70f67a6a9fe63686,1,False,1754,7.470224135899966,0.07411630558722919,0.07438955139125497,0.0005701254275940707,0.001135718341851221,0.0005701254275940707,0.001135718341851221,0.9236031927023945,0.9204997160704146,0.0011402508551881414,0.0017035775127768314,0.0,0.0005678591709256105,0.0,0.0005678591709256105,haha,0.9236031927023945,0.8494868871151653,neutral,0.5546892877725219,0.003751406869028148,0.14517884027567668,True,0.0008836944127708097,0.0,positive,1.0,reactionfusion_v1_provisional,train,approved
468,105,2,1,1233,1,1,0,1343,1343,RF_POST_000468,FB වැඩ නැති උන ගමන් ටීපෝසයා එහෙම සෑහෙන්ඩ බය වෙන්ඩැති නේත අයෙ ගෑනිගෙන් හම්බකරන් කන්ඩ නැති වෙයි කියලා 🥹,False,mixed,e01826c542e40eaf8e8861355eb58da1b795af3ed1c03b46266ab071cc598aa7,DUP_e01826c542e40eaf,1,False,1343,7.203405521083095,0.0781831720029784,0.07851851851851852,0.0014892032762472078,0.0022222222222222222,0.0007446016381236039,0.0014814814814814814,0.9180938198064036,0.914074074074074,0.0007446016381236039,0.0014814814814814814,0.0007446016381236039,0.0014814814814814814,0.0,0.0007407407407407407,haha,0.9180938198064036,0.8399106478034252,neutral,0.5544616934292373,0.0048839392857539295,0.1559708141301658,True,0.00189873417721519,0.0007446016381236039,positive,0.43661971830985913,reactionfusion_v1_provisional,train,approved
469,24,0,1,213,0,1,0,239,239,RF_POST_000469,"මං හිතුවේ අකවුන්ට් එකට හරි තමෛ කියලා, බැලින්නම් මෙටා එකේ නෝ බෝලයක් 😚",False,sinhala,ab9b7e2b0a2825f264acf17c47b4c1b14aca6c07d3a5c57ed299ecc059f2f813,DUP_ab9b7e2b0a2825f2,1,False,239,5.480638923341991,0.100418410041841,0.1016260162601626,0.0,0.0040650406504065045,0.0041841004184100415,0.008130081300813009,0.891213389121339,0.8699186991869918,0.0,0.0040650406504065045,0.0041841004184100415,0.008130081300813009,0.0,0.0040650406504065045,haha,0.891213389121339,0.7907949790794979,neutral,0.5536690979092026,-0.007852690824584535,0.1949078061868038,True,0.002301255230125523,0.0041841004184100415,negative,-0.29032258064516125,reactionfusion_v1_provisional,train,approved
470,105,5,2,1255,2,2,0,1371,1371,RF_POST_000470,"ශානු බැන්දට පස්සෙ පලවෙනි කෑම වේල ඉව්වලු නේත, බොන්ඩ හේතුවක් නැතුව හිටියේ අද බොන්ඩෝනි ටිකක් සතුටට 😍",False,sinhala,fbc85fc8bef4eaee9fa36b1275eb7c75eb988bb700a4c3b2c4c4c30cc24217a7,DUP_fbc85fc8bef4eaee,1,False,1371,7.22402480828583,0.07658643326039387,0.07692307692307693,0.0036469730123997084,0.0043541364296081275,0.0014587892049598833,0.0021770682148040637,0.9153902261123268,0.9114658925979681,0.0014587892049598833,0.0021770682148040637,0.0014587892049598833,0.0021770682148040637,0.0,0.000725689404934688,haha,0.9153902261123268,0.8388037928519329,neutral,0.5225335728644874,0.012622536146898443,0.16791785713245366,True,0.004449307075127644,0.0014587892049598833,positive,0.5061728395061729,reactionfusion_v1_provisional,train,approved
471,58,1,3,1773,1,7,0,1843,1843,RF_POST_000471,"පුදුම ආන්ඩුවක් තමෛ මේක නම්, මිනිහා එක්ක තියෙන තරහට ගෑනි අල්ලගෙන, පෞ ශෂී වීරවංශ 🥹",False,sinhala,86172b64b6f5fac8eaa385cdebbce5e83743680a7e481fa98e543008fce25d25,DUP_86172b64b6f5fac8,1,False,1843,7.519692404116539,0.031470428648941944,0.03189189189189189,0.0005425935973955507,0.001081081081081081,0.0016277807921866521,0.002162162162162162,0.9620184481823114,0.9589189189189189,0.0005425935973955507,0.001081081081081081,0.0037981551817688553,0.004324324324324324,0.0,0.0005405405405405405,haha,0.9620184481823114,0.9305480195333695,neutral,0.5012675112872651,-0.010185479949718279,0.09552181855240029,True,0.0014378730330982096,0.0037981551817688553,negative,-0.4507772020725388,reactionfusion_v1_provisional,train,approved
